timestamp,latitude,longitude,mpu_acc_x_g,mpu_acc_y_g,mpu_acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,adxl_acc_x_g,adxl_acc_y_g,adxl_acc_z_g,risk
2026-01-01 00:03:15,23.520013,87.310004,0.0191,0.0190,0.9875,1.487,0.273,0.233,0.0440,0.0080,1.0010,stable
2026-01-01 00:03:16,23.519997,87.309995,0.0369,0.0022,0.9960,-0.825,1.548,0.530,0.0527,-0.0062,1.0444,stable
2026-01-01 00:03:17,23.520015,87.310000,0.0137,-0.0038,1.0081,1.569,1.532,0.279,0.0668,-0.0937,0.9965,stable
2026-01-01 00:03:18,23.520009,87.310004,0.0133,-0.0018,0.9943,1.273,1.346,0.231,-0.0034,0.0372,1.0065,stable
2026-01-01 00:03:19,23.520000,87.309994,-0.0111,0.0047,0.9796,1.046,-0.316,-0.871,0.0337,0.0245,1.0040,stable
2026-01-01 00:03:20,23.519981,87.310017,0.0085,0.0271,1.0055,-0.648,-0.057,-0.588,-0.0255,-0.0134,0.9610,stable
2026-01-01 00:03:21,23.519993,87.309988,0.0110,0.0117,0.9938,0.950,1.197,0.028,0.0537,0.0456,0.9800,stable
2026-01-01 00:03:22,23.520029,87.309996,0.0296,0.0056,1.0204,-0.429,1.207,0.344,-0.0811,0.0159,1.0051,stable
2026-01-01 00:03:23,23.520003,87.310003,0.0176,0.0207,0.9811,-0.307,-0.773,0.698,0.0611,0.0396,0.9909,stable
2026-01-01 00:03:24,23.519996,87.310011,0.0308,0.0642,0.9861,-0.634,-0.834,0.132,0.0046,-0.0055,0.9697,stable
2026-01-01 00:03:25,23.519997,87.310009,0.0315,-0.0274,1.0126,1.601,0.276,-0.077,0.0017,-0.0450,1.0457,stable
2026-01-01 00:03:26,23.519983,87.309997,0.0117,-0.0058,1.0332,0.179,1.957,0.245,0.0083,0.0262,0.9932,stable
2026-01-01 00:03:27,23.520006,87.309996,0.0094,-0.0152,1.0083,0.378,-0.114,0.565,0.0597,0.0465,1.0023,stable
2026-01-01 00:03:28,23.519997,87.310000,0.0296,-0.0050,0.9870,1.462,1.798,0.701,-0.0216,0.0713,0.9840,stable
2026-01-01 00:03:29,23.520004,87.309986,0.0391,0.0104,1.0121,1.052,0.710,0.007,0.0558,-0.0914,1.0162,stable
2026-01-01 00:03:30,23.519992,87.310002,0.0300,-0.0101,1.0035,0.689,1.281,-0.053,0.0707,-0.0372,1.0099,stable
2026-01-01 00:03:31,23.520001,87.310007,0.0757,0.0135,0.9933,0.408,0.379,0.775,0.0617,-0.0543,1.0087,stable
2026-01-01 00:03:32,23.519989,87.309984,0.0130,-0.0019,0.9912,0.094,0.314,1.171,0.0168,0.0902,1.0415,stable
2026-01-01 00:03:33,23.519993,87.309997,-0.0126,0.0245,1.0057,0.617,0.434,0.011,-0.0209,-0.0027,1.0249,stable
2026-01-01 00:03:34,23.519999,87.310009,0.0296,-0.0322,1.0024,0.332,0.612,0.531,0.0846,-0.0050,1.0018,stable
2026-01-01 00:03:35,23.520010,87.309990,0.0356,0.0320,1.0024,0.961,0.642,0.465,-0.0113,-0.0539,1.0043,stable
2026-01-01 00:03:36,23.520005,87.309992,0.0340,0.0243,0.9933,0.101,-0.257,0.376,0.0174,-0.0212,1.0230,stable
2026-01-01 00:03:37,23.519992,87.309982,0.0278,0.0150,1.0115,-1.617,1.315,1.043,-0.0212,0.0556,0.9841,stable
2026-01-01 00:03:38,23.519999,87.310018,0.0259,0.0135,1.0223,1.573,1.556,0.483,-0.0135,0.0579,1.0168,stable
2026-01-01 00:03:39,23.520011,87.310004,-0.0121,0.0567,1.0123,0.867,0.549,0.674,0.0259,0.0079,0.9922,stable
2026-01-01 00:03:40,23.519997,87.310010,0.0049,0.0087,1.0052,0.894,1.880,-0.611,0.0089,0.0379,0.9706,stable
2026-01-01 00:03:41,23.519999,87.309992,0.0441,-0.0539,1.0080,0.363,0.599,0.701,0.0345,0.0985,1.0080,stable
2026-01-01 00:03:42,23.520012,87.309999,0.0275,-0.1061,1.0149,0.027,-0.225,0.767,-0.0637,0.1410,1.0375,stable
2026-01-01 00:03:43,23.520019,87.310003,-0.0118,0.0428,0.9746,1.333,0.728,-0.646,0.0262,0.0101,0.9820,stable
2026-01-01 00:03:44,23.519988,87.309995,0.0488,0.0946,1.0214,0.038,1.166,0.593,0.0336,0.0245,1.0442,stable
2026-01-01 00:03:45,23.520000,87.310002,0.0301,-0.0019,0.9633,-0.212,1.353,0.334,0.0779,-0.0193,1.0309,stable
2026-01-01 00:03:46,23.520009,87.309998,0.0431,0.0013,1.0208,0.682,0.654,1.233,-0.0045,0.0711,1.0023,stable
2026-01-01 00:03:47,23.520023,87.309992,-0.0497,0.0169,0.9910,0.112,-0.127,1.084,0.0630,0.0614,1.0630,stable
2026-01-01 00:03:48,23.519975,87.310020,0.0225,0.0103,0.9669,0.929,0.185,-1.067,-0.0196,0.0570,1.0401,stable
2026-01-01 00:03:49,23.520028,87.310010,0.0693,0.0520,1.0196,-0.905,-0.293,0.380,0.0180,0.0300,1.0084,stable
2026-01-01 00:03:50,23.520010,87.310000,0.0064,-0.0666,1.0217,-0.352,0.994,0.776,0.0452,0.0531,0.9795,stable
2026-01-01 00:03:51,23.519994,87.310017,0.0409,0.0047,1.0237,0.281,0.674,0.735,0.0123,-0.0350,1.0156,stable
2026-01-01 00:03:52,23.519989,87.309992,0.0075,0.0128,1.0168,0.735,0.001,0.552,0.0341,0.0378,1.0426,stable
2026-01-01 00:03:53,23.519984,87.309999,0.0393,0.0127,1.0085,-0.292,0.731,0.692,-0.0120,0.0297,0.9863,stable
2026-01-01 00:03:54,23.520001,87.310002,0.0269,0.0339,1.0417,0.086,1.052,-0.656,0.0220,0.0571,1.0270,stable
2026-01-01 00:03:55,23.520019,87.309993,0.0388,0.0092,1.0286,1.001,1.537,0.604,0.0096,0.0003,0.9933,stable
2026-01-01 00:03:56,23.520013,87.309998,-0.0393,-0.0070,1.0125,-1.192,-0.056,-0.999,0.0310,-0.0010,1.0129,stable
2026-01-01 00:03:57,23.519991,87.309979,0.0141,0.0261,0.9766,0.097,0.322,-0.144,0.1245,0.0045,1.0107,stable
2026-01-01 00:03:58,23.519974,87.310014,-0.0797,0.0527,0.9765,0.288,2.057,0.417,0.0103,-0.0157,1.0227,stable
2026-01-01 00:03:59,23.520007,87.309980,0.0309,0.0215,0.9765,0.257,-0.089,0.399,-0.0394,-0.0204,1.0578,stable
2026-01-01 00:04:00,23.519996,87.309998,0.0066,0.0482,0.9965,-0.309,0.918,0.097,0.0110,0.0115,1.0177,stable
2026-01-01 00:04:01,23.519990,87.310020,0.0302,0.0012,1.0187,-1.426,0.429,0.152,0.0320,-0.0160,1.0054,stable
2026-01-01 00:04:02,23.519998,87.309996,0.0260,0.0002,1.0270,0.666,-0.263,-0.524,0.0468,0.0255,1.0256,stable
2026-01-01 00:04:03,23.519985,87.310001,-0.0452,0.0276,0.9853,0.956,-0.132,0.211,0.0669,-0.0512,1.0239,stable
2026-01-01 00:04:04,23.520009,87.309983,0.0151,0.0451,1.0315,0.151,1.773,-0.627,0.0162,0.0221,1.0091,stable
2026-01-01 00:04:05,23.520010,87.310009,0.0695,-0.0118,0.9988,1.827,0.292,-0.692,0.0094,0.0536,1.0278,stable
2026-01-01 00:04:06,23.520019,87.309996,-0.0121,-0.0241,1.0058,1.757,0.475,0.234,0.0127,0.0641,0.9881,stable
2026-01-01 00:04:07,23.519999,87.310000,0.0692,-0.0148,1.0536,-0.281,-0.229,0.614,0.0174,0.0598,0.9819,stable
2026-01-01 00:04:08,23.519996,87.310003,-0.0291,0.0088,1.0149,-0.284,-0.576,0.139,0.0363,0.1249,1.0328,stable
2026-01-01 00:04:09,23.519985,87.309999,0.0622,0.0317,0.9977,1.477,1.469,-0.415,0.0355,-0.0362,0.9835,stable
2026-01-01 00:04:10,23.519997,87.309986,0.0382,0.0116,0.9898,1.600,0.576,-0.125,0.0066,0.0108,0.9848,stable
2026-01-01 00:04:11,23.519996,87.310012,-0.0098,-0.0459,1.0067,-1.003,0.452,0.472,0.0395,0.0373,1.0180,stable
2026-01-01 00:04:12,23.520006,87.310014,0.0084,0.0231,0.9886,-0.120,1.620,-0.003,0.0451,-0.0063,1.0485,stable
2026-01-01 00:04:13,23.520004,87.309979,-0.0211,0.0688,1.0196,0.370,-0.196,0.567,0.0920,0.0412,1.0199,stable
2026-01-01 00:04:14,23.519989,87.310007,0.0426,-0.0064,0.9964,0.542,-0.610,-0.029,-0.0003,0.0124,1.0049,stable
2026-01-01 00:04:15,23.520017,87.310008,0.0595,-0.0388,1.0109,0.955,-0.243,-0.229,0.0564,0.0065,1.0242,stable
2026-01-01 00:04:16,23.519999,87.310001,-0.0099,0.0630,1.0201,-0.048,-0.132,0.033,-0.0165,0.0421,1.0238,stable
2026-01-01 00:04:17,23.519997,87.310004,-0.0076,-0.0003,1.0355,-0.038,2.304,-1.051,-0.0294,0.0869,0.9988,stable
2026-01-01 00:04:18,23.520021,87.309993,-0.0027,0.0243,1.0033,0.268,-0.763,0.504,0.0514,0.0085,1.0036,stable
2026-01-01 00:04:19,23.519995,87.309997,0.0129,0.0562,1.0048,0.244,-0.007,-0.354,-0.0188,0.0494,0.9935,stable
2026-01-01 00:04:20,23.519995,87.309987,0.0011,0.0539,0.9962,0.033,0.032,0.362,0.0015,0.0111,0.9963,stable
2026-01-01 00:04:21,23.520003,87.310002,0.0340,0.0090,1.0313,1.565,0.236,0.388,-0.0093,0.0156,1.0269,stable
2026-01-01 00:04:22,23.520015,87.310000,0.0625,-0.0195,0.9993,1.184,0.814,0.179,-0.0002,0.0139,1.0281,stable
2026-01-01 00:04:23,23.519999,87.309996,0.0181,0.0159,1.0100,1.767,-0.203,1.132,0.0737,0.0529,1.0560,stable
2026-01-01 00:04:24,23.519997,87.309995,-0.0051,0.0371,0.9732,1.601,1.110,0.474,0.0549,0.0460,0.9984,stable
2026-01-01 00:04:25,23.520013,87.310004,-0.0263,0.0163,0.9964,0.113,0.741,0.100,-0.0282,0.0419,1.0154,stable
2026-01-01 00:04:26,23.520004,87.310009,0.0104,0.0176,0.9868,0.792,0.230,0.483,0.0086,0.0046,1.0114,stable
2026-01-01 00:04:27,23.520009,87.309996,-0.0283,0.0163,0.9742,-0.502,-0.051,-0.253,-0.0435,0.0060,1.0404,stable
2026-01-01 00:04:28,23.520000,87.310009,0.0018,-0.0145,1.0171,0.642,0.279,0.007,-0.0003,0.0605,0.9686,stable
2026-01-01 00:04:29,23.519997,87.309993,0.0162,0.0215,1.0054,1.507,-0.181,0.476,-0.0515,0.0333,0.9627,stable
2026-01-01 00:04:30,23.519995,87.310002,-0.0287,0.0127,1.0239,0.361,0.295,0.912,0.0474,-0.0100,0.9910,stable
2026-01-01 00:04:31,23.520000,87.309988,-0.0498,0.0055,1.0115,1.243,-0.734,-0.083,-0.0397,0.0248,1.0034,stable
2026-01-01 00:04:32,23.520000,87.309993,-0.0157,0.0594,1.0218,-0.858,0.129,0.570,0.0248,0.0554,1.0379,stable
2026-01-01 00:04:33,23.519995,87.309995,0.0026,0.0391,0.9937,0.747,0.221,-0.055,-0.0605,0.0618,1.0215,stable
2026-01-01 00:04:34,23.520002,87.309989,-0.0258,-0.0510,1.0236,0.127,0.252,1.278,-0.0122,-0.0324,1.0123,stable
2026-01-01 00:04:35,23.519997,87.309986,-0.0080,0.0326,1.0165,-0.603,-0.488,0.210,0.1063,0.0036,1.0067,stable
2026-01-01 00:04:36,23.520026,87.309994,-0.0004,0.0167,0.9813,0.368,-0.374,-0.132,-0.0578,-0.0072,0.9493,stable
2026-01-01 00:04:37,23.519995,87.309994,-0.0025,-0.0133,1.0339,0.239,1.215,0.041,0.0059,-0.0182,1.0268,stable
2026-01-01 00:04:38,23.519987,87.310002,-0.0005,-0.0151,1.0012,0.028,1.812,0.486,-0.0274,0.0371,1.0088,stable
2026-01-01 00:04:39,23.519994,87.310000,-0.0028,0.0068,1.0226,-0.662,-0.075,1.189,0.0899,0.0298,1.0514,stable
2026-01-01 00:04:40,23.519999,87.309980,0.0132,-0.0265,1.0127,0.574,-0.328,-0.477,-0.0605,-0.0612,1.0507,stable
2026-01-01 00:04:41,23.519999,87.309998,0.0134,0.0116,1.0347,-1.211,1.149,-0.933,0.0018,-0.0404,1.0047,stable
2026-01-01 00:04:42,23.519986,87.309990,0.0394,0.0064,1.0224,0.566,0.756,-0.357,0.0146,-0.0310,1.0241,stable
2026-01-01 00:04:43,23.520010,87.310000,0.0419,0.0076,0.9959,0.956,2.063,0.662,-0.0260,-0.0241,0.9752,stable
2026-01-01 00:04:44,23.519989,87.310014,0.0063,0.0313,1.0098,-0.454,0.273,-0.031,0.0139,0.0200,1.0231,stable
2026-01-01 00:04:45,23.520008,87.310003,0.0642,-0.0874,0.9960,-1.642,1.488,0.274,-0.0637,0.0440,0.9784,stable
2026-01-01 00:04:46,23.520015,87.309996,-0.0138,0.0722,1.0238,-0.257,0.137,1.171,-0.0213,-0.0360,1.0385,stable
2026-01-01 00:04:47,23.520001,87.310005,0.0033,-0.0607,1.0045,2.113,0.206,0.208,0.0726,0.0388,1.0089,stable
2026-01-01 00:04:48,23.519996,87.310002,-0.0304,0.0010,1.0396,-0.772,-1.210,0.218,-0.0051,-0.0197,1.0140,stable
2026-01-01 00:04:49,23.520002,87.310004,-0.0219,-0.0072,0.9994,1.167,-0.283,-0.242,0.0775,0.0213,0.9716,stable
2026-01-01 00:04:50,23.519988,87.309989,-0.0250,-0.0119,1.0495,1.480,1.170,0.144,0.0341,0.0191,0.9773,stable
2026-01-01 00:04:51,23.520009,87.309988,0.0210,0.0316,1.0219,-0.586,0.732,0.142,-0.0211,-0.0646,1.0141,stable
2026-01-01 00:04:52,23.519983,87.310017,-0.0210,-0.0006,1.0076,-0.440,-0.267,0.708,0.0068,0.0141,0.9517,stable
2026-01-01 00:04:53,23.520009,87.309993,-0.0135,0.0232,1.0187,-0.078,0.900,1.202,0.0648,-0.0475,1.0768,stable
2026-01-01 00:04:54,23.519988,87.310003,0.0122,0.0228,1.0343,-0.340,0.358,0.832,0.0601,0.0600,1.0301,stable
2026-01-01 00:04:55,23.519995,87.309987,0.0277,-0.0016,1.0289,0.070,-0.042,0.805,0.0481,0.0159,1.0196,stable
2026-01-01 00:04:56,23.519982,87.310007,0.0474,0.0484,1.0203,-0.056,0.830,-0.129,0.0101,-0.0452,0.9787,stable
2026-01-01 00:04:57,23.519996,87.309992,0.0094,0.0210,1.0012,0.446,0.099,0.218,-0.0175,-0.0051,0.9581,stable
2026-01-01 00:04:58,23.519988,87.309996,0.0489,0.0117,1.0069,0.605,1.657,0.173,-0.0150,-0.0316,1.0112,stable
2026-01-01 00:04:59,23.520007,87.309990,-0.0347,0.0264,0.9815,1.205,-0.174,0.350,0.0737,-0.0036,1.0465,stable
2026-01-01 00:05:00,23.519991,87.310001,0.0218,0.0460,1.0246,0.900,0.445,0.700,-0.0027,-0.0283,1.0208,stable
2026-01-01 00:05:01,23.520008,87.309993,0.0568,-0.0439,1.0019,-0.164,-0.175,0.123,-0.0037,-0.0164,0.9757,stable
2026-01-01 00:05:02,23.519990,87.309999,0.0452,-0.0079,0.9854,-0.540,0.376,-0.337,-0.0108,0.0305,1.0228,stable
2026-01-01 00:05:03,23.520007,87.310002,0.0337,-0.0189,1.0314,0.767,0.779,-0.663,-0.0274,0.0203,1.0128,stable
2026-01-01 00:05:04,23.520001,87.309998,0.0527,0.0225,1.0236,1.386,0.554,0.660,0.0286,0.0579,1.0614,stable
2026-01-01 00:05:05,23.519992,87.310016,0.0206,-0.0009,0.9942,0.823,1.906,0.170,0.0541,0.0812,0.9685,stable
2026-01-01 00:05:06,23.520003,87.309994,0.0024,-0.0078,1.0010,-0.649,0.608,0.300,0.0572,0.0359,1.0204,stable
2026-01-01 00:05:07,23.519991,87.309995,0.0232,0.0400,1.0185,0.226,0.500,-0.469,0.0519,0.0459,1.0337,stable
2026-01-01 00:05:08,23.520010,87.309981,0.0218,-0.0309,0.9866,1.321,0.565,0.364,0.0894,0.0246,0.9796,stable
2026-01-01 00:05:09,23.519991,87.310001,-0.0312,0.0251,1.0106,0.458,0.713,-0.154,0.0473,-0.0137,1.0266,stable
2026-01-01 00:05:10,23.520003,87.309987,0.0177,0.0144,0.9859,0.070,0.995,0.716,0.0660,0.0132,1.0541,stable
2026-01-01 00:05:11,23.520004,87.309998,0.0597,0.0130,0.9859,-0.523,-0.398,0.781,0.0172,0.0492,0.9895,stable
2026-01-01 00:05:12,23.519998,87.309980,-0.0119,-0.0299,0.9779,0.668,0.773,-0.217,0.0393,-0.0437,0.9950,stable
2026-01-01 00:05:13,23.519994,87.310001,0.0143,0.0261,1.0142,-0.009,0.821,0.391,0.0277,0.0203,0.9593,stable
2026-01-01 00:05:14,23.519991,87.309992,0.0053,-0.0273,1.0395,-0.172,-0.364,0.487,0.0738,0.0259,0.9921,stable
2026-01-01 00:05:15,23.520003,87.309993,0.0128,0.0159,1.0107,0.394,1.790,1.925,0.0249,-0.0217,0.9837,stable
2026-01-01 00:05:16,23.519984,87.309998,0.0268,0.0175,1.0020,1.012,-0.077,0.695,0.0106,-0.0057,1.0009,stable
2026-01-01 00:05:17,23.519994,87.309999,0.0456,0.0211,1.0093,2.240,0.955,-1.196,0.0702,-0.0364,0.9711,stable
2026-01-01 00:05:18,23.520013,87.309997,0.0213,-0.0381,1.0269,-0.656,0.560,0.519,0.0214,0.0667,1.0266,stable
2026-01-01 00:05:19,23.519999,87.310001,0.0409,0.0468,1.0036,0.467,0.304,0.490,-0.0162,-0.0508,1.0621,stable
2026-01-01 00:05:20,23.519991,87.310001,0.0337,-0.0026,1.0335,1.169,-0.204,0.529,0.0800,0.0340,0.9960,stable
2026-01-01 00:05:21,23.520007,87.309996,0.0032,0.0649,1.0324,-0.680,-0.727,-0.444,0.0066,0.0120,0.9734,stable
2026-01-01 00:05:22,23.519971,87.310001,0.0632,-0.0245,0.9488,0.936,-0.027,0.362,0.0696,0.0826,1.0187,stable
2026-01-01 00:05:23,23.520002,87.309990,0.0145,0.0048,0.9980,0.193,-0.885,0.453,0.0454,0.0170,0.9868,stable
2026-01-01 00:05:24,23.519994,87.309995,-0.0061,0.0054,0.9794,-0.251,1.002,0.454,0.0782,-0.0396,1.0424,stable
2026-01-01 00:05:25,23.520006,87.310009,0.0438,0.0138,1.0149,0.957,-0.413,0.468,0.0796,0.0953,1.0386,stable
2026-01-01 00:05:26,23.520005,87.310011,0.0734,0.0104,0.9739,0.524,-0.359,-0.494,-0.0017,-0.0342,1.0354,stable
2026-01-01 00:05:27,23.520007,87.309986,0.0212,-0.0137,1.0097,1.161,0.862,0.033,0.0382,0.0175,1.0450,stable
2026-01-01 00:05:28,23.520004,87.310012,0.0040,-0.0030,1.0075,-0.054,-0.519,0.118,-0.0657,-0.0091,1.0203,stable
2026-01-01 00:05:29,23.519996,87.310009,0.0623,-0.0101,1.0262,-0.302,0.729,0.380,0.0228,0.0496,1.0047,stable
2026-01-01 00:05:30,23.519995,87.309994,-0.0412,0.0323,0.9909,1.183,0.122,0.277,0.0259,0.0068,0.9754,stable
2026-01-01 00:05:31,23.519994,87.310005,0.0237,0.0207,1.0124,-0.322,1.094,0.325,0.0196,-0.0016,1.0081,stable
2026-01-01 00:05:32,23.519988,87.309983,0.0068,0.0331,1.0031,1.412,1.422,1.096,0.0285,0.0377,0.9824,stable
2026-01-01 00:05:33,23.520004,87.309992,0.0090,-0.0626,1.0235,-0.098,-0.624,-0.263,-0.0159,-0.0238,0.9715,stable
2026-01-01 00:05:34,23.519997,87.310009,-0.0375,-0.0014,0.9889,0.333,0.979,1.328,0.0180,0.0362,0.9884,stable
2026-01-01 00:05:35,23.520000,87.310021,-0.0192,0.0080,1.0047,0.657,0.311,0.297,-0.0109,0.0444,0.9831,stable
2026-01-01 00:05:36,23.520008,87.310014,-0.0075,0.0307,1.0066,0.464,1.658,1.145,-0.0209,0.0019,0.9885,stable
2026-01-01 00:05:37,23.519982,87.309983,0.0456,0.0222,1.0190,-0.466,0.145,1.055,0.0210,0.0223,1.0381,stable
2026-01-01 00:05:38,23.520002,87.310004,0.0093,0.0592,1.0023,0.920,1.057,-0.058,0.0470,0.0581,0.9185,stable
2026-01-01 00:05:39,23.520004,87.309991,0.0656,0.0217,1.0041,0.071,-0.214,0.298,0.0581,-0.0469,1.0122,stable
2026-01-01 00:05:40,23.520001,87.309992,0.0193,-0.0202,1.0050,-0.957,0.635,-1.462,0.0030,-0.0446,1.0129,stable
2026-01-01 00:05:41,23.520008,87.309998,0.0086,0.0456,0.9966,1.516,0.830,1.415,0.0364,-0.0062,1.0371,stable
2026-01-01 00:05:42,23.519997,87.310005,0.0125,0.0269,1.0064,1.726,0.665,-0.573,0.0263,0.0030,1.0160,stable
2026-01-01 00:05:43,23.520004,87.309983,-0.0320,0.0540,1.0085,0.797,-0.126,-0.788,0.0385,0.0357,1.0507,stable
2026-01-01 00:05:44,23.520001,87.309982,-0.0032,0.0194,0.9970,1.509,1.582,-0.416,0.0220,-0.0021,1.0453,stable
2026-01-01 00:05:45,23.520006,87.309991,0.0548,0.0030,1.0457,-0.146,0.722,0.371,0.0091,0.0450,1.0069,stable
2026-01-01 00:05:46,23.519994,87.309993,0.0173,0.0174,1.0245,0.465,1.575,-0.182,-0.0237,-0.0221,1.0235,stable
2026-01-01 00:05:47,23.520000,87.309993,-0.0023,0.0028,0.9977,0.332,0.515,-0.047,0.0368,-0.0042,0.9963,stable
2026-01-01 00:05:48,23.519983,87.309992,-0.0050,-0.0187,0.9997,-0.354,1.113,1.474,0.0578,0.0269,1.0365,stable
2026-01-01 00:05:49,23.519997,87.310001,0.0049,-0.0541,0.9873,0.762,-0.085,-0.855,0.0169,0.0265,1.0278,stable
2026-01-01 00:05:50,23.520024,87.309991,0.0545,0.0396,0.9930,-0.222,0.201,-0.041,0.0002,0.0148,0.9850,stable
2026-01-01 00:05:51,23.520009,87.309993,0.0409,-0.0195,0.9710,0.812,-0.291,0.541,0.0964,0.1355,0.9867,stable
2026-01-01 00:05:52,23.519988,87.310028,0.0019,0.0378,1.0055,0.210,-0.783,-0.159,0.0073,0.0240,0.9505,stable
2026-01-01 00:05:53,23.520026,87.309990,0.0248,-0.0007,0.9473,-0.172,0.978,0.204,0.0092,0.0419,1.0102,stable
2026-01-01 00:05:54,23.520007,87.309986,0.0088,0.0496,0.9614,0.500,0.483,0.023,0.0352,-0.0205,1.0326,stable
2026-01-01 00:05:55,23.520018,87.310008,0.0315,0.0545,0.9893,-1.025,0.996,1.217,-0.0014,-0.0337,1.0334,stable
2026-01-01 00:05:56,23.519995,87.310015,0.0042,0.0064,1.0396,-0.476,1.504,-0.820,0.0583,0.0346,0.9921,stable
2026-01-01 00:05:57,23.519989,87.310017,0.0187,-0.0069,1.0202,0.630,0.858,0.797,0.0204,0.0277,1.0016,stable
2026-01-01 00:05:58,23.519987,87.310005,-0.0063,0.0114,1.0032,0.599,0.545,0.053,0.0125,0.0014,1.0086,stable
2026-01-01 00:05:59,23.520000,87.310004,0.0268,-0.0203,0.9967,-0.057,-0.673,-0.427,0.0184,0.0304,1.0086,stable
2026-01-01 00:06:00,23.520004,87.309998,0.0001,-0.0158,0.9974,0.228,0.201,-0.376,0.1296,-0.0756,0.9552,stable
2026-01-01 00:06:01,23.520002,87.310018,0.0304,0.0210,1.0246,-1.189,0.504,0.355,0.1048,-0.0138,1.0349,stable
2026-01-01 00:06:02,23.520015,87.310001,0.0401,0.0331,1.0198,-0.150,0.172,-0.234,0.0135,-0.0494,1.0147,stable
2026-01-01 00:06:03,23.520012,87.310013,0.0196,0.0074,1.0018,0.949,0.571,-0.582,0.0731,0.0341,1.0324,stable
2026-01-01 00:06:04,23.519997,87.310019,-0.0171,-0.0386,1.0465,0.032,-0.168,-0.979,0.0927,0.0432,1.0227,stable
2026-01-01 00:06:05,23.519991,87.310005,0.0476,-0.0541,1.0196,0.456,-0.408,0.126,-0.0003,0.0295,0.9965,stable
2026-01-01 00:06:06,23.519995,87.309995,0.0501,0.0072,1.0137,1.592,-0.862,0.283,0.0090,-0.0155,1.0043,stable
2026-01-01 00:06:07,23.520017,87.309998,0.0043,-0.0443,1.0379,-0.353,0.384,0.665,0.0789,0.1020,1.0249,stable
2026-01-01 00:06:08,23.519993,87.309998,0.0391,0.0406,1.0141,-0.078,1.465,-0.095,0.0148,0.1241,1.0099,stable
2026-01-01 00:06:09,23.520018,87.310008,0.0020,-0.0564,0.9903,0.849,1.238,-0.439,0.0260,-0.0670,0.9870,stable
2026-01-01 00:06:10,23.519978,87.310008,0.0699,-0.0311,1.0047,0.776,0.618,0.290,-0.0369,0.0095,1.0399,stable
2026-01-01 00:06:11,23.520007,87.309996,-0.0111,-0.0009,0.9819,0.359,0.117,-0.339,0.0458,-0.0223,1.0196,stable
2026-01-01 00:06:12,23.520017,87.310003,0.0387,0.0142,0.9798,1.719,0.201,1.481,0.0550,0.0950,1.0003,stable
2026-01-01 00:06:13,23.520001,87.309993,0.0210,0.0048,1.0091,-0.404,-0.124,0.986,0.0155,-0.0386,0.9561,stable
2026-01-01 00:06:14,23.520003,87.309988,-0.0386,0.0288,1.0718,-0.422,0.206,0.154,-0.0329,-0.0412,1.0063,stable
2026-01-01 00:06:15,23.520003,87.309993,0.0303,0.0276,0.9836,0.891,1.209,0.468,0.0652,0.0737,0.9707,stable
2026-01-01 00:06:16,23.520013,87.310011,0.0578,-0.0056,1.0214,-0.104,0.453,-0.574,-0.0160,0.0281,1.0338,stable
2026-01-01 00:06:17,23.520015,87.310015,-0.0145,0.0090,0.9978,0.950,-0.335,0.779,-0.0348,0.0621,0.9460,stable
2026-01-01 00:06:18,23.519993,87.310007,0.0226,-0.0537,0.9778,1.322,1.605,0.634,0.0749,-0.0151,1.0183,stable
2026-01-01 00:06:19,23.519989,87.309996,0.0043,0.0257,1.0147,-0.051,-1.221,0.528,0.0139,0.0138,1.0197,stable
2026-01-01 00:06:20,23.519990,87.309994,0.0047,0.0185,0.9929,-0.689,-0.026,-0.823,-0.0084,0.0366,1.0113,stable
2026-01-01 00:06:21,23.519998,87.310009,-0.0204,0.0253,0.9923,0.253,-0.135,0.412,-0.0078,-0.0335,0.9917,stable
2026-01-01 00:06:22,23.520001,87.309994,-0.0229,0.0229,1.0136,0.141,1.031,0.062,0.0283,-0.0304,1.0210,stable
2026-01-01 00:06:23,23.520005,87.309997,-0.0076,-0.0241,1.0008,-0.663,1.301,0.840,-0.0634,-0.0706,0.9700,stable
2026-01-01 00:06:24,23.520027,87.309988,0.0055,0.0520,0.9986,1.122,0.277,0.754,0.0554,-0.0411,1.0012,stable
2026-01-01 00:06:25,23.520000,87.309988,-0.0149,0.0137,1.0090,0.543,1.446,1.011,0.0635,-0.1264,0.9896,stable
2026-01-01 00:06:26,23.519987,87.309995,0.0351,0.0134,1.0029,0.037,1.189,0.195,0.0220,0.0007,0.9858,stable
2026-01-01 00:06:27,23.519986,87.310006,0.0184,-0.0012,1.0195,-1.199,0.637,-0.601,-0.0378,0.0215,1.0293,stable
2026-01-01 00:06:28,23.519991,87.310015,-0.0274,0.0374,1.0130,0.266,-0.388,-0.175,0.0119,-0.0133,0.9684,stable
2026-01-01 00:06:29,23.519994,87.310008,0.0104,0.0964,1.0141,-0.723,-0.417,-0.032,-0.0481,-0.0300,1.0032,stable
2026-01-01 00:06:30,23.519999,87.310002,-0.0151,0.0301,1.0102,0.907,0.130,0.130,0.0365,0.0301,0.9680,stable
2026-01-01 00:06:31,23.519994,87.310011,0.0204,-0.0075,1.0092,-0.225,-1.068,0.072,0.0684,0.0785,1.0270,stable
